country	year	gini_index
XR	1994	0.5405818263314441
XR	1993	0.4625177449721277
XR	1992	0.43266246576841083
XR	1991	0.31911907644529747
XR	1990	0.30914082646614693
XR	1989	0.2961598233956215
XR	1988	0.28116176557935224
XR	1987	0.2818633393056065
XR	1986	0.2823607660921722
XR	1985	0.28291220822029883
XR	1984	0.28194231723560015
XR	1983	0.28101378454770076
XR	1982	0.28010307701480186
XR	1981	0.2790835763404992
XR	1980	0.278175999752
YE	2016	0.590264947750889
YE	2015	0.590264947750889
YE	2014	0.590264947750889
YE	2013	0.590264947750889
YE	2012	0.590264947750889
YE	2011	0.590264947750889
YE	2010	0.590264947750889
YE	2009	0.590264947750889
YE	2008	0.590264947750889
YE	2007	0.590264947750889
YE	2006	0.590264947750889
YE	2005	0.590264947750889
YE	2004	0.590264947750889
YE	2003	0.590264947750889
YE	2002	0.590264947750889
YE	2001	0.590264947750889
YE	2000	0.590264947750889
YE	1999	0.590264947750889
YE	1998	0.590264947750889
YE	1997	0.590264947750889
YE	1996	0.590264947750889
YE	1995	0.590264947750889
YE	1994	0.590264947750889
YE	1993	0.590264947750889
YE	1992	0.590264947750889
YE	1991	0.590264947750889
YE	1990	0.5895359936540001
